policy_name,action,feature,coef_mean,coef_abs_mean
entry_bad_risk_head,bad_entry_risk,volume_so_far_log,-0.012037,0.012037
entry_bad_risk_head,bad_entry_risk,sector_industrials,-0.0018,0.01185
entry_bad_risk_head,bad_entry_risk,etf_mae_from_open_pct,0.011787,0.011787
entry_bad_risk_head,bad_entry_risk,sector_real_estate,0.001156,0.010941
entry_bad_risk_head,bad_entry_risk,etf_distance_from_vwap_pct,-0.010338,0.010338
entry_bad_risk_head,bad_entry_risk,etf_bars_completed,0.010065,0.010065
entry_bad_risk_head,bad_entry_risk,sector_materials,0.009035,0.009035
entry_bad_risk_head,bad_entry_risk,etf_last_15m_range_pct,-0.008252,0.008252
entry_bad_risk_head,bad_entry_risk,etf_last_hour_ret_pct,0.007891,0.007891
entry_bad_risk_head,bad_entry_risk,george_rank,0.003999,0.007582
entry_bad_risk_head,bad_entry_risk,is_last_hour_available,-0.00748,0.00748
entry_bad_risk_head,bad_entry_risk,etf_return_from_open_pct,-0.005783,0.007371
entry_bad_risk_head,bad_entry_risk,bars_completed,-0.005874,0.006221
entry_bad_risk_head,bad_entry_risk,checkpoint_close,-0.005113,0.006098
entry_bad_risk_head,bad_entry_risk,checkpoint_first_hour,-0.005711,0.005711
entry_bad_risk_head,bad_entry_risk,checkpoint_after_15m,-0.005255,0.005255
entry_bad_risk_head,bad_entry_risk,etf_last_hour_range_pct,-0.003719,0.004439
entry_bad_risk_head,bad_entry_risk,session_open,0.004061,0.004061
entry_bad_risk_head,bad_entry_risk,current_price,0.003985,0.003985
entry_bad_risk_head,bad_entry_risk,checkpoint_midday,0.003976,0.003976
entry_bad_risk_head,bad_entry_risk,source_bucket_kumo_only,-0.003064,0.003669
entry_bad_risk_head,bad_entry_risk,etf_last_15m_volume_log,0.002813,0.00293
entry_bad_risk_head,bad_entry_risk,source_bucket_kumo_with_george_video_context,0.001707,0.002857
entry_bad_risk_head,bad_entry_risk,is_george_video_mention,0.001808,0.002756
entry_bad_risk_head,bad_entry_risk,etf_last_hour_volume_log,0.002403,0.002403
entry_bad_risk_head,bad_entry_risk,last_hour_volume_log,-0.001368,0.002353
entry_bad_risk_head,bad_entry_risk,is_george_scanner_positive,0.002182,0.002182
entry_bad_risk_head,bad_entry_risk,is_george_signal_seen,0.002182,0.002182
entry_bad_risk_head,bad_entry_risk,checkpoint_after_30m,-0.002169,0.002169
entry_bad_risk_head,bad_entry_risk,is_kumo_top_n,-0.001863,0.001863
entry_bad_risk_head,bad_entry_risk,source_bucket_both_george_and_kumo,0.000915,0.000915
entry_bad_risk_head,bad_entry_risk,is_kumo_scanner,-0.000307,0.000307
entry_bad_risk_head,bad_entry_risk,is_kumo_signal_seen,-0.000307,0.000307
entry_bad_risk_head,bad_entry_risk,source_bucket_george_only,0.000307,0.000307
entry_bad_risk_head,bad_entry_risk,george_watchlist_rank,0.0,0.0
entry_bad_risk_head,bad_entry_risk,is_etf_ichimoku_15m_available,0.0,0.0
entry_bad_risk_head,bad_entry_risk,is_etf_ichimoku_hour_available,0.0,0.0
entry_bad_risk_head,bad_entry_risk,is_george_watchlist,0.0,0.0
entry_bad_risk_head,bad_entry_risk,is_ichimoku_15m_available,0.0,0.0
entry_bad_risk_head,bad_entry_risk,is_ichimoku_hour_available,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_bars_completed_since_entry,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_current_return_pct,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_drawdown_from_peak_pct,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_mae_so_far_pct,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_mfe_so_far_pct,0.0,0.0
entry_bad_risk_head,bad_entry_risk,position_minutes_since_entry,0.0,0.0
entry_bad_risk_head,bad_entry_risk,sector_communication_services,0.0,0.0
entry_bad_risk_head,bad_entry_risk,sector_consumer_cyclical,0.0,0.0
entry_bad_risk_head,bad_entry_risk,sector_consumer_defensive,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,mae_from_open_pct,0.269095,0.269095
entry_bad_risk_head,not_bad_entry_risk,return_from_open_pct,0.174465,0.174465
entry_bad_risk_head,not_bad_entry_risk,last_15m_range_pct,-0.094717,0.094717
entry_bad_risk_head,not_bad_entry_risk,last_hour_range_pct,-0.085184,0.085184
entry_bad_risk_head,not_bad_entry_risk,distance_from_vwap_pct,0.064356,0.064356
entry_bad_risk_head,not_bad_entry_risk,is_etf_intraday_available,-0.057034,0.057034
entry_bad_risk_head,not_bad_entry_risk,sector_tech,0.050157,0.050157
entry_bad_risk_head,not_bad_entry_risk,last_hour_ret_pct,0.045504,0.045504
entry_bad_risk_head,not_bad_entry_risk,is_etf_last_15m_available,-0.04349,0.04349
entry_bad_risk_head,not_bad_entry_risk,kumo_rank_by_score,0.043293,0.043293
entry_bad_risk_head,not_bad_entry_risk,gap_from_prior_close_pct,-0.037478,0.037478
entry_bad_risk_head,not_bad_entry_risk,sector_financials,-0.032622,0.032622
entry_bad_risk_head,not_bad_entry_risk,sector_utilities,-0.031191,0.031191
entry_bad_risk_head,not_bad_entry_risk,last_15m_ret_pct,0.02603,0.02603
entry_bad_risk_head,not_bad_entry_risk,sector_healthcare,-0.024795,0.024795
entry_bad_risk_head,not_bad_entry_risk,mfe_from_open_pct,-0.010648,0.022276
entry_bad_risk_head,not_bad_entry_risk,sector_energy,-0.020064,0.021236
entry_bad_risk_head,not_bad_entry_risk,sector_ai_semis,-0.019201,0.019201
entry_bad_risk_head,not_bad_entry_risk,is_etf_last_hour_available,-0.018992,0.018992
entry_bad_risk_head,not_bad_entry_risk,etf_mfe_from_open_pct,0.017005,0.017005
entry_bad_risk_head,not_bad_entry_risk,is_intraday_available,-0.015108,0.015108
entry_bad_risk_head,not_bad_entry_risk,checkpoint_open,-0.014271,0.014271
entry_bad_risk_head,not_bad_entry_risk,last_15m_volume_log,-0.00872,0.013964
entry_bad_risk_head,not_bad_entry_risk,etf_volume_so_far_log,0.013477,0.013477
entry_bad_risk_head,not_bad_entry_risk,etf_last_15m_ret_pct,-0.012465,0.012465
entry_bad_risk_head,not_bad_entry_risk,kumo_score,0.006802,0.012394
entry_bad_risk_head,not_bad_entry_risk,is_last_15m_available,0.01238,0.01238
entry_bad_risk_head,not_bad_entry_risk,volume_so_far_log,0.012037,0.012037
entry_bad_risk_head,not_bad_entry_risk,sector_industrials,0.0018,0.01185
entry_bad_risk_head,not_bad_entry_risk,etf_mae_from_open_pct,-0.011787,0.011787
entry_bad_risk_head,not_bad_entry_risk,sector_real_estate,-0.001156,0.010941
entry_bad_risk_head,not_bad_entry_risk,etf_distance_from_vwap_pct,0.010338,0.010338
entry_bad_risk_head,not_bad_entry_risk,etf_bars_completed,-0.010065,0.010065
entry_bad_risk_head,not_bad_entry_risk,sector_materials,-0.009035,0.009035
entry_bad_risk_head,not_bad_entry_risk,etf_last_15m_range_pct,0.008252,0.008252
entry_bad_risk_head,not_bad_entry_risk,etf_last_hour_ret_pct,-0.007891,0.007891
entry_bad_risk_head,not_bad_entry_risk,george_rank,-0.003999,0.007582
entry_bad_risk_head,not_bad_entry_risk,is_last_hour_available,0.00748,0.00748
entry_bad_risk_head,not_bad_entry_risk,etf_return_from_open_pct,0.005783,0.007371
entry_bad_risk_head,not_bad_entry_risk,bars_completed,0.005874,0.006221
entry_bad_risk_head,not_bad_entry_risk,checkpoint_close,0.005113,0.006098
entry_bad_risk_head,not_bad_entry_risk,checkpoint_first_hour,0.005711,0.005711
entry_bad_risk_head,not_bad_entry_risk,checkpoint_after_15m,0.005255,0.005255
entry_bad_risk_head,not_bad_entry_risk,etf_last_hour_range_pct,0.003719,0.004439
entry_bad_risk_head,not_bad_entry_risk,session_open,-0.004061,0.004061
entry_bad_risk_head,not_bad_entry_risk,current_price,-0.003985,0.003985
entry_bad_risk_head,not_bad_entry_risk,checkpoint_midday,-0.003976,0.003976
entry_bad_risk_head,not_bad_entry_risk,source_bucket_kumo_only,0.003064,0.003669
entry_bad_risk_head,not_bad_entry_risk,etf_last_15m_volume_log,-0.002813,0.00293
entry_bad_risk_head,not_bad_entry_risk,source_bucket_kumo_with_george_video_context,-0.001707,0.002857
entry_bad_risk_head,not_bad_entry_risk,is_george_video_mention,-0.001808,0.002756
entry_bad_risk_head,not_bad_entry_risk,etf_last_hour_volume_log,-0.002403,0.002403
entry_bad_risk_head,not_bad_entry_risk,last_hour_volume_log,0.001368,0.002353
entry_bad_risk_head,not_bad_entry_risk,is_george_scanner_positive,-0.002182,0.002182
entry_bad_risk_head,not_bad_entry_risk,is_george_signal_seen,-0.002182,0.002182
entry_bad_risk_head,not_bad_entry_risk,checkpoint_after_30m,0.002169,0.002169
entry_bad_risk_head,not_bad_entry_risk,is_kumo_top_n,0.001863,0.001863
entry_bad_risk_head,not_bad_entry_risk,source_bucket_both_george_and_kumo,-0.000915,0.000915
entry_bad_risk_head,not_bad_entry_risk,is_kumo_scanner,0.000307,0.000307
entry_bad_risk_head,not_bad_entry_risk,is_kumo_signal_seen,0.000307,0.000307
entry_bad_risk_head,not_bad_entry_risk,source_bucket_george_only,-0.000307,0.000307
entry_bad_risk_head,not_bad_entry_risk,george_watchlist_rank,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,is_etf_ichimoku_15m_available,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,is_etf_ichimoku_hour_available,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,is_george_watchlist,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,is_ichimoku_15m_available,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,is_ichimoku_hour_available,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_bars_completed_since_entry,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_current_return_pct,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_drawdown_from_peak_pct,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_mae_so_far_pct,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_mfe_so_far_pct,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,position_minutes_since_entry,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,sector_communication_services,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,sector_consumer_cyclical,0.0,0.0
entry_bad_risk_head,not_bad_entry_risk,sector_consumer_defensive,0.0,0.0
entry_ready_head,entry_ready,return_from_open_pct,0.178727,0.178727
entry_ready_head,entry_ready,mae_from_open_pct,0.167672,0.167672
entry_ready_head,entry_ready,mfe_from_open_pct,0.08085,0.08085
entry_ready_head,entry_ready,distance_from_vwap_pct,0.067719,0.067719
entry_ready_head,entry_ready,sector_tech,0.060519,0.060519
entry_ready_head,entry_ready,last_hour_ret_pct,0.044677,0.044677
entry_ready_head,entry_ready,sector_utilities,-0.033487,0.033487
entry_ready_head,entry_ready,gap_from_prior_close_pct,-0.030976,0.030976
entry_ready_head,entry_ready,kumo_score,-0.023385,0.029062
entry_ready_head,entry_ready,sector_financials,-0.028698,0.028698
entry_ready_head,entry_ready,last_hour_range_pct,-0.028138,0.028138
entry_ready_head,entry_ready,last_15m_range_pct,-0.026672,0.026672
entry_ready_head,entry_ready,last_15m_ret_pct,0.025739,0.025739
entry_ready_head,entry_ready,sector_healthcare,-0.01806,0.022089
entry_ready_head,entry_ready,sector_energy,-0.012591,0.017969
entry_ready_head,entry_ready,sector_industrials,0.015711,0.015711
entry_ready_head,entry_ready,sector_real_estate,0.000289,0.014964
entry_ready_head,entry_ready,sector_ai_semis,-0.014109,0.014109
entry_ready_head,entry_ready,kumo_rank_by_score,0.013605,0.013605
entry_ready_head,entry_ready,etf_last_15m_ret_pct,-0.012454,0.012454
entry_ready_head,entry_ready,last_15m_volume_log,-0.009809,0.009809
entry_ready_head,entry_ready,etf_last_15m_range_pct,0.009096,0.009096
entry_ready_head,entry_ready,is_etf_intraday_available,-0.005824,0.00848
entry_ready_head,entry_ready,etf_distance_from_vwap_pct,0.007866,0.007866
entry_ready_head,entry_ready,source_bucket_kumo_with_george_video_context,0.007704,0.007704
entry_ready_head,entry_ready,is_george_video_mention,0.007586,0.007586
entry_ready_head,entry_ready,etf_last_hour_ret_pct,-0.006683,0.006683
entry_ready_head,entry_ready,etf_mae_from_open_pct,0.000182,0.006525
entry_ready_head,entry_ready,source_bucket_kumo_only,-0.006279,0.006279
entry_ready_head,entry_ready,etf_return_from_open_pct,0.005059,0.006247
entry_ready_head,entry_ready,etf_mfe_from_open_pct,0.005921,0.005921
entry_ready_head,entry_ready,is_etf_last_15m_available,-0.004436,0.005767
entry_ready_head,entry_ready,etf_last_15m_volume_log,-0.005427,0.005427
entry_ready_head,entry_ready,george_rank,0.001737,0.005312
entry_ready_head,entry_ready,is_last_15m_available,0.004122,0.004122
entry_ready_head,entry_ready,checkpoint_midday,-0.004118,0.004118
entry_ready_head,entry_ready,etf_last_hour_volume_log,-0.004016,0.004016
entry_ready_head,entry_ready,volume_so_far_log,-0.003978,0.003978
entry_ready_head,entry_ready,etf_last_hour_range_pct,0.002335,0.003736
entry_ready_head,entry_ready,etf_bars_completed,0.002626,0.003367
entry_ready_head,entry_ready,is_etf_last_hour_available,-0.002813,0.003134
entry_ready_head,entry_ready,sector_materials,-0.003127,0.003127
entry_ready_head,entry_ready,bars_completed,0.002222,0.002526
entry_ready_head,entry_ready,checkpoint_after_30m,0.002394,0.002394
entry_ready_head,entry_ready,etf_volume_so_far_log,-0.001031,0.002374
entry_ready_head,entry_ready,is_intraday_available,0.002182,0.002182
entry_ready_head,entry_ready,last_hour_volume_log,-0.002133,0.002133
entry_ready_head,entry_ready,checkpoint_after_15m,0.00209,0.00209
entry_ready_head,entry_ready,checkpoint_open,-0.001766,0.001982
entry_ready_head,entry_ready,is_george_scanner_positive,-0.001868,0.001868
entry_ready_head,entry_ready,is_george_signal_seen,-0.001868,0.001868
entry_ready_head,entry_ready,checkpoint_close,0.000903,0.001387
entry_ready_head,entry_ready,is_last_hour_available,-0.000738,0.00137
entry_ready_head,entry_ready,session_open,8.9e-05,0.001293
entry_ready_head,entry_ready,current_price,0.00017,0.001274
entry_ready_head,entry_ready,is_kumo_top_n,0.001271,0.001271
entry_ready_head,entry_ready,checkpoint_first_hour,0.000497,0.000701
entry_ready_head,entry_ready,is_kumo_scanner,0.000316,0.000316
entry_ready_head,entry_ready,is_kumo_signal_seen,0.000316,0.000316
entry_ready_head,entry_ready,source_bucket_george_only,-0.000316,0.000316
entry_ready_head,entry_ready,source_bucket_both_george_and_kumo,-4e-06,4e-06
entry_ready_head,entry_ready,george_watchlist_rank,0.0,0.0
entry_ready_head,entry_ready,is_etf_ichimoku_15m_available,0.0,0.0
entry_ready_head,entry_ready,is_etf_ichimoku_hour_available,0.0,0.0
entry_ready_head,entry_ready,is_george_watchlist,0.0,0.0
entry_ready_head,entry_ready,is_ichimoku_15m_available,0.0,0.0
entry_ready_head,entry_ready,is_ichimoku_hour_available,0.0,0.0
entry_ready_head,entry_ready,position_bars_completed_since_entry,0.0,0.0
entry_ready_head,entry_ready,position_current_return_pct,0.0,0.0
entry_ready_head,entry_ready,position_drawdown_from_peak_pct,0.0,0.0
entry_ready_head,entry_ready,position_mae_so_far_pct,0.0,0.0
entry_ready_head,entry_ready,position_mfe_so_far_pct,0.0,0.0
entry_ready_head,entry_ready,position_minutes_since_entry,0.0,0.0
entry_ready_head,entry_ready,sector_communication_services,0.0,0.0
entry_ready_head,entry_ready,sector_consumer_cyclical,0.0,0.0
entry_ready_head,entry_ready,sector_consumer_defensive,0.0,0.0
entry_ready_head,not_entry_ready,return_from_open_pct,-0.178727,0.178727
entry_ready_head,not_entry_ready,mae_from_open_pct,-0.167672,0.167672
entry_ready_head,not_entry_ready,mfe_from_open_pct,-0.08085,0.08085
entry_ready_head,not_entry_ready,distance_from_vwap_pct,-0.067719,0.067719
entry_ready_head,not_entry_ready,sector_tech,-0.060519,0.060519
entry_ready_head,not_entry_ready,last_hour_ret_pct,-0.044677,0.044677
entry_ready_head,not_entry_ready,sector_utilities,0.033487,0.033487
entry_ready_head,not_entry_ready,gap_from_prior_close_pct,0.030976,0.030976
entry_ready_head,not_entry_ready,kumo_score,0.023385,0.029062
entry_ready_head,not_entry_ready,sector_financials,0.028698,0.028698
entry_ready_head,not_entry_ready,last_hour_range_pct,0.028138,0.028138
entry_ready_head,not_entry_ready,last_15m_range_pct,0.026672,0.026672
entry_ready_head,not_entry_ready,last_15m_ret_pct,-0.025739,0.025739
entry_ready_head,not_entry_ready,sector_healthcare,0.01806,0.022089
entry_ready_head,not_entry_ready,sector_energy,0.012591,0.017969
entry_ready_head,not_entry_ready,sector_industrials,-0.015711,0.015711
entry_ready_head,not_entry_ready,sector_real_estate,-0.000289,0.014964
entry_ready_head,not_entry_ready,sector_ai_semis,0.014109,0.014109
entry_ready_head,not_entry_ready,kumo_rank_by_score,-0.013605,0.013605
entry_ready_head,not_entry_ready,etf_last_15m_ret_pct,0.012454,0.012454
entry_ready_head,not_entry_ready,last_15m_volume_log,0.009809,0.009809
entry_ready_head,not_entry_ready,etf_last_15m_range_pct,-0.009096,0.009096
entry_ready_head,not_entry_ready,is_etf_intraday_available,0.005824,0.00848
entry_ready_head,not_entry_ready,etf_distance_from_vwap_pct,-0.007866,0.007866
entry_ready_head,not_entry_ready,source_bucket_kumo_with_george_video_context,-0.007704,0.007704
entry_ready_head,not_entry_ready,is_george_video_mention,-0.007586,0.007586
entry_ready_head,not_entry_ready,etf_last_hour_ret_pct,0.006683,0.006683
entry_ready_head,not_entry_ready,etf_mae_from_open_pct,-0.000182,0.006525
entry_ready_head,not_entry_ready,source_bucket_kumo_only,0.006279,0.006279
entry_ready_head,not_entry_ready,etf_return_from_open_pct,-0.005059,0.006247
entry_ready_head,not_entry_ready,etf_mfe_from_open_pct,-0.005921,0.005921
entry_ready_head,not_entry_ready,is_etf_last_15m_available,0.004436,0.005767
entry_ready_head,not_entry_ready,etf_last_15m_volume_log,0.005427,0.005427
entry_ready_head,not_entry_ready,george_rank,-0.001737,0.005312
entry_ready_head,not_entry_ready,is_last_15m_available,-0.004122,0.004122
entry_ready_head,not_entry_ready,checkpoint_midday,0.004118,0.004118
entry_ready_head,not_entry_ready,etf_last_hour_volume_log,0.004016,0.004016
entry_ready_head,not_entry_ready,volume_so_far_log,0.003978,0.003978
entry_ready_head,not_entry_ready,etf_last_hour_range_pct,-0.002335,0.003736
entry_ready_head,not_entry_ready,etf_bars_completed,-0.002626,0.003367
entry_ready_head,not_entry_ready,is_etf_last_hour_available,0.002813,0.003134
entry_ready_head,not_entry_ready,sector_materials,0.003127,0.003127
entry_ready_head,not_entry_ready,bars_completed,-0.002222,0.002526
entry_ready_head,not_entry_ready,checkpoint_after_30m,-0.002394,0.002394
entry_ready_head,not_entry_ready,etf_volume_so_far_log,0.001031,0.002374
entry_ready_head,not_entry_ready,is_intraday_available,-0.002182,0.002182
entry_ready_head,not_entry_ready,last_hour_volume_log,0.002133,0.002133
entry_ready_head,not_entry_ready,checkpoint_after_15m,-0.00209,0.00209
entry_ready_head,not_entry_ready,checkpoint_open,0.001766,0.001982
entry_ready_head,not_entry_ready,is_george_scanner_positive,0.001868,0.001868
entry_ready_head,not_entry_ready,is_george_signal_seen,0.001868,0.001868
entry_ready_head,not_entry_ready,checkpoint_close,-0.000903,0.001387
entry_ready_head,not_entry_ready,is_last_hour_available,0.000738,0.00137
entry_ready_head,not_entry_ready,session_open,-8.9e-05,0.001293
entry_ready_head,not_entry_ready,current_price,-0.00017,0.001274
entry_ready_head,not_entry_ready,is_kumo_top_n,-0.001271,0.001271
entry_ready_head,not_entry_ready,checkpoint_first_hour,-0.000497,0.000701
entry_ready_head,not_entry_ready,is_kumo_scanner,-0.000316,0.000316
entry_ready_head,not_entry_ready,is_kumo_signal_seen,-0.000316,0.000316
entry_ready_head,not_entry_ready,source_bucket_george_only,0.000316,0.000316
entry_ready_head,not_entry_ready,source_bucket_both_george_and_kumo,4e-06,4e-06
entry_ready_head,not_entry_ready,george_watchlist_rank,0.0,0.0
entry_ready_head,not_entry_ready,is_etf_ichimoku_15m_available,0.0,0.0
entry_ready_head,not_entry_ready,is_etf_ichimoku_hour_available,0.0,0.0
entry_ready_head,not_entry_ready,is_george_watchlist,0.0,0.0
entry_ready_head,not_entry_ready,is_ichimoku_15m_available,0.0,0.0
entry_ready_head,not_entry_ready,is_ichimoku_hour_available,0.0,0.0
entry_ready_head,not_entry_ready,position_bars_completed_since_entry,0.0,0.0
entry_ready_head,not_entry_ready,position_current_return_pct,0.0,0.0
entry_ready_head,not_entry_ready,position_drawdown_from_peak_pct,0.0,0.0
entry_ready_head,not_entry_ready,position_mae_so_far_pct,0.0,0.0
entry_ready_head,not_entry_ready,position_mfe_so_far_pct,0.0,0.0
entry_ready_head,not_entry_ready,position_minutes_since_entry,0.0,0.0
entry_ready_head,not_entry_ready,sector_communication_services,0.0,0.0
entry_ready_head,not_entry_ready,sector_consumer_cyclical,0.0,0.0
entry_ready_head,not_entry_ready,sector_consumer_defensive,0.0,0.0
entry_winner_preservation_head,not_winner_preserve,return_from_open_pct,-0.188013,0.188013
entry_winner_preservation_head,not_winner_preserve,mae_from_open_pct,-0.142246,0.142246
entry_winner_preservation_head,not_winner_preserve,mfe_from_open_pct,-0.134983,0.134983
entry_winner_preservation_head,not_winner_preserve,sector_tech,-0.067067,0.067067
entry_winner_preservation_head,not_winner_preserve,distance_from_vwap_pct,-0.054402,0.054402
entry_winner_preservation_head,not_winner_preserve,last_hour_ret_pct,-0.043229,0.043229
entry_winner_preservation_head,not_winner_preserve,sector_utilities,0.033782,0.033782
entry_winner_preservation_head,not_winner_preserve,sector_financials,0.028893,0.028893
entry_winner_preservation_head,not_winner_preserve,last_15m_ret_pct,-0.028619,0.028619
entry_winner_preservation_head,not_winner_preserve,kumo_score,0.023841,0.028211
entry_winner_preservation_head,not_winner_preserve,sector_healthcare,0.019224,0.022792
entry_winner_preservation_head,not_winner_preserve,sector_energy,0.014746,0.018123
entry_winner_preservation_head,not_winner_preserve,gap_from_prior_close_pct,0.012099,0.017219
entry_winner_preservation_head,not_winner_preserve,kumo_rank_by_score,-0.016253,0.016253
entry_winner_preservation_head,not_winner_preserve,sector_real_estate,-0.000942,0.015628
entry_winner_preservation_head,not_winner_preserve,sector_industrials,-0.015184,0.015184
entry_winner_preservation_head,not_winner_preserve,sector_ai_semis,0.014133,0.014133
entry_winner_preservation_head,not_winner_preserve,etf_last_15m_ret_pct,0.012032,0.012032
entry_winner_preservation_head,not_winner_preserve,last_15m_range_pct,-0.00248,0.011264
entry_winner_preservation_head,not_winner_preserve,last_hour_range_pct,0.005287,0.011237
entry_winner_preservation_head,not_winner_preserve,is_etf_intraday_available,0.00961,0.010027
entry_winner_preservation_head,not_winner_preserve,etf_distance_from_vwap_pct,-0.007582,0.007582
entry_winner_preservation_head,not_winner_preserve,etf_last_hour_ret_pct,0.007311,0.007311
entry_winner_preservation_head,not_winner_preserve,etf_last_15m_range_pct,-0.007294,0.007294
entry_winner_preservation_head,not_winner_preserve,is_etf_last_15m_available,0.00703,0.007288
entry_winner_preservation_head,not_winner_preserve,source_bucket_kumo_with_george_video_context,-0.006815,0.006815
entry_winner_preservation_head,not_winner_preserve,is_george_video_mention,-0.006691,0.006691
entry_winner_preservation_head,not_winner_preserve,source_bucket_kumo_only,0.00558,0.00558
entry_winner_preservation_head,not_winner_preserve,etf_mae_from_open_pct,0.000465,0.005533
entry_winner_preservation_head,not_winner_preserve,etf_return_from_open_pct,-0.003643,0.005469
entry_winner_preservation_head,not_winner_preserve,volume_so_far_log,0.00523,0.00523
entry_winner_preservation_head,not_winner_preserve,george_rank,-0.00196,0.005166
entry_winner_preservation_head,not_winner_preserve,etf_last_15m_volume_log,0.00507,0.00507
entry_winner_preservation_head,not_winner_preserve,etf_mfe_from_open_pct,-0.004891,0.004891
entry_winner_preservation_head,not_winner_preserve,sector_materials,0.004333,0.004333
entry_winner_preservation_head,not_winner_preserve,etf_last_hour_volume_log,0.00347,0.00347
entry_winner_preservation_head,not_winner_preserve,checkpoint_open,-0.003362,0.003362
entry_winner_preservation_head,not_winner_preserve,is_etf_last_hour_available,0.003092,0.003345
entry_winner_preservation_head,not_winner_preserve,last_15m_volume_log,0.002755,0.003276
entry_winner_preservation_head,not_winner_preserve,is_intraday_available,-0.002711,0.002711
entry_winner_preservation_head,not_winner_preserve,etf_last_hour_range_pct,-0.001475,0.002627
entry_winner_preservation_head,not_winner_preserve,etf_volume_so_far_log,-0.001,0.00253
entry_winner_preservation_head,not_winner_preserve,etf_bars_completed,-0.001084,0.002489
entry_winner_preservation_head,not_winner_preserve,is_last_hour_available,0.002436,0.002436
entry_winner_preservation_head,not_winner_preserve,checkpoint_midday,0.002092,0.002218
entry_winner_preservation_head,not_winner_preserve,bars_completed,0.000301,0.001932
entry_winner_preservation_head,not_winner_preserve,checkpoint_close,0.001893,0.001893
entry_winner_preservation_head,not_winner_preserve,checkpoint_after_30m,-0.001718,0.001718
entry_winner_preservation_head,not_winner_preserve,is_george_scanner_positive,0.001653,0.001653
entry_winner_preservation_head,not_winner_preserve,is_george_signal_seen,0.001653,0.001653
entry_winner_preservation_head,not_winner_preserve,checkpoint_after_15m,0.000404,0.001598
entry_winner_preservation_head,not_winner_preserve,is_last_15m_available,0.000944,0.001495
entry_winner_preservation_head,not_winner_preserve,is_kumo_top_n,-0.001374,0.001374
